declaration_id,agent_id,role,institution,declaration_type,declaration_date,gross_salary,side_income_consulting,side_income_board_memberships,assets_in_real_estate,assets_in_vehicles,assets_in_stocks
D002297,A0340,Judge,Courts,Regular,2022-05-26,66583.16,19984.83,23707.55,95427.14,38123.31,53426.89
D002298,A0340,Judge,Courts,Regular,2022-07-11,70553.89,8237.83,23284.96,377176.37,34858.48,22498.6
D002299,A0341,Judge,Courts,Initial,2020-07-07,79435.55,11036.96,4962.23,97501.36,40451.55,214800.42
D002300,A0341,Judge,Courts,Regular,2021-09-27,88718.35,9426.03,6346.84,92047.9,47871.85,160962.31
D002301,A0341,Judge,Courts,Regular,2025-07-07,86771.66,7524.17,5656.94,176953.49,55573.63,140402.21
D002302,A0341,Judge,Courts,Regular,2021-03-05,91392.66,9671.85,5194.45,144070.99,56133.39,85861.65
D002303,A0341,Judge,Courts,Regular,2025-07-08,103823.88,7192.67,4684.08,322412.87,20281.07,77187.04
D002304,A0342,Judge,Courts,Initial,2024-06-08,123341.76,11599.95,4863.16,126063.23,16513.03,125234.76
D002305,A0342,Judge,Courts,Regular,2020-06-28,120847.23,10441.47,5819.69,45590.41,2465.28,87181.65
D002306,A0342,Judge,Courts,Regular,2020-11-24,125630.56,7555.49,7234.06,105441.86,36116.55,13629.97
D002307,A0342,Judge,Courts,Regular,2018-04-01,134069.0,6535.53,3890.04,42890.36,49781.78,117299.59
D002308,A0342,Judge,Courts,Regular,2024-06-09,176978.47,9949.82,6105.66,913392.12,48891.8,199715.8
D002309,A0343,Judge,Courts,Initial,2018-06-29,101473.48,2159.21,4266.88,143942.89,53666.55,293227.82
D002310,A0343,Judge,Courts,Regular,2020-11-08,101104.65,2183.05,3842.78,155951.77,42019.9,182001.95
D002311,A0343,Judge,Courts,Regular,2022-01-15,118919.68,1680.76,3422.41,28928.91,7474.16,19472.29
D002312,A0343,Judge,Courts,Regular,2021-07-26,111122.16,2964.68,5107.51,54720.02,47261.88,83278.17
D002313,A0343,Judge,Courts,Regular,2022-01-16,130091.81,2678.14,5959.02,599556.97,3920.01,103157.44
D002314,A0344,Judge,Courts,Initial,2022-06-30,89454.72,11464.69,10932.42,8366.18,32462.51,107113.57
D002315,A0344,Judge,Courts,Regular,2023-03-07,102872.78,7400.0,8434.35,88570.19,24821.97,169558.18
D002316,A0344,Judge,Courts,Regular,2019-03-05,101636.94,15359.64,12272.16,183823.34,37595.41,189436.99
D002317,A0344,Judge,Courts,Regular,2024-02-15,91839.18,13335.36,12215.96,183027.61,41932.84,116353.92
D002318,A0344,Judge,Courts,Regular,2024-02-16,118950.74,9304.92,11005.92,456894.21,41321.35,173346.45
D002319,A0345,Judge,Courts,Initial,2020-01-10,88835.22,19577.92,16071.59,9860.11,7447.01,291345.09
D002320,A0345,Judge,Courts,Regular,2018-08-28,102466.59,25080.22,24021.94,49279.3,55724.9,177830.76
D002321,A0345,Judge,Courts,Regular,2018-07-02,89313.0,11166.93,9299.12,136553.21,3712.03,166504.8
D002322,A0345,Judge,Courts,Regular,2024-01-12,100011.75,20659.4,14382.23,84249.77,14913.17,195172.85
D002323,A0345,Judge,Courts,Regular,2024-01-13,94165.78,21129.84,13301.71,335170.85,22738.98,1535.67
D002324,A0346,Judge,Courts,Initial,2022-03-22,95606.4,11448.0,16139.87,59742.68,58276.49,125870.46
D002325,A0346,Judge,Courts,Regular,2022-03-17,105618.54,8860.43,22644.72,172312.85,36803.43,86268.0
D002326,A0346,Judge,Courts,Regular,2022-08-09,87479.92,14758.5,12300.69,2871.02,47430.18,62148.42
D002327,A0346,Judge,Courts,Regular,2022-10-02,110860.74,11333.85,15221.45,107503.59,1751.05,90124.26
D002328,A0346,Judge,Courts,Regular,2022-10-03,139662.14,16768.54,11173.43,540058.09,36516.64,85030.29
D002329,A0347,Judge,Courts,Initial,2021-10-10,108223.06,5161.77,8088.73,76252.08,7848.37,282381.89
D002330,A0347,Judge,Courts,Regular,2025-11-09,106789.87,3140.41,9161.49,120730.09,20821.41,185070.46
D002331,A0347,Judge,Courts,Regular,2018-02-07,119958.52,6066.46,5340.7,37347.61,10494.47,58822.47
D002332,A0347,Judge,Courts,Regular,2023-01-26,111302.5,7130.23,9657.54,94789.69,24074.17,152761.78
D002333,A0347,Judge,Courts,Regular,2025-11-10,133556.57,3115.94,5475.08,709689.46,5994.88,74501.85
D002334,A0348,Judge,Courts,Initial,2024-01-08,80336.05,19130.91,10668.18,103413.9,23294.7,290713.37
D002335,A0348,Judge,Courts,Regular,2018-03-03,74913.72,20829.92,15810.01,96240.07,29672.05,111765.87
D002336,A0348,Judge,Courts,Regular,2020-03-13,93381.47,12872.98,11687.25,188353.71,26645.3,157118.7
D002337,A0348,Judge,Courts,Regular,2018-02-25,94739.95,14791.96,6773.33,143655.66,47551.7,170548.36
D002338,A0348,Judge,Courts,Regular,2024-01-09,100821.17,12382.95,6517.27,515710.06,12233.46,50245.7
D002339,A0349,Judge,Courts,Initial,2023-03-05,118449.79,6843.01,8601.67,139286.86,43769.77,285169.32
D002340,A0349,Judge,Courts,Regular,2024-03-19,119054.64,9025.93,5752.83,196680.21,56879.28,34965.69
D002341,A0349,Judge,Courts,Regular,2019-06-08,110990.04,7236.43,10762.23,100692.54,52719.0,72405.84
D002342,A0349,Judge,Courts,Regular,2021-01-04,108280.25,8046.15,7993.0,61100.62,22045.63,130441.41
D002343,A0349,Judge,Courts,Regular,2024-03-20,128800.55,4768.27,11870.78,604621.77,56667.86,30832.77
D002344,A0350,Judge,Courts,Initial,2018-12-14,74744.94,15395.02,12295.53,147295.8,58629.03,248547.99
D002345,A0350,Judge,Courts,Regular,2023-01-21,77100.64,19606.38,15543.49,48579.24,17608.19,128303.13
D002346,A0350,Judge,Courts,Regular,2019-11-13,78241.92,8170.21,16815.49,111017.77,22770.42,33943.19
D002347,A0350,Judge,Courts,Regular,2018-10-26,87400.89,13141.65,6302.88,108580.4,48071.77,13454.31
D002348,A0350,Judge,Courts,Regular,2023-01-22,117901.9,20424.6,9282.27,733222.12,11661.72,77322.6
D002349,A0351,Judge,Courts,Initial,2020-07-29,127886.09,6499.99,10906.37,165948.7,16005.92,226293.51
D002350,A0351,Judge,Courts,Regular,2021-06-05,115550.78,8825.94,14867.82,157567.85,44418.38,102940.44
D002351,A0351,Judge,Courts,Regular,2026-01-08,148575.0,6113.51,10962.61,102837.72,4017.65,84996.93
D002352,A0351,Judge,Courts,Regular,2019-12-07,125795.95,4903.55,12760.74,71892.89,15713.25,10697.44
D002353,A0351,Judge,Courts,Regular,2026-01-09,190763.78,8963.55,12961.51,971051.37,37172.46,90067.29
D002354,A0352,Judge,Courts,Initial,2019-05-21,40715.31,12835.74,13018.22,182069.66,43561.62,142886.28
D002355,A0352,Judge,Courts,Regular,2019-08-26,43198.51,18744.61,13180.85,51091.35,32332.0,77199.31
D002356,A0352,Judge,Courts,Regular,2024-12-23,43580.43,11880.57,14142.03,102898.49,9300.21,177344.96
D002357,A0352,Judge,Courts,Regular,2025-09-29,43958.5,10346.57,19335.75,96248.17,42184.65,167502.09
D002358,A0352,Judge,Courts,Exceptional,2023-01-15,46436.3,9675.49,9536.51,162044.77,51710.87,197299.14
D002359,A0352,Judge,Courts,Exceptional,2024-01-23,47793.65,11312.63,9797.94,53559.92,54273.51,166328.31
D002360,A0352,Judge,Courts,Regular,2025-09-30,56562.47,14021.67,8627.62,380107.0,34080.79,20640.67
D002361,A0353,Judge,Courts,Initial,2019-12-08,128533.05,13190.62,9999.38,78379.43,49014.68,276414.62
D002362,A0353,Judge,Courts,Regular,2023-10-19,149108.65,18785.47,12116.16,111409.17,12725.47,29141.14
D002363,A0353,Judge,Courts,Regular,2018-07-03,147152.9,6791.89,7299.74,177792.73,976.65,138332.99
D002364,A0353,Judge,Courts,Regular,2022-04-30,133467.79,11599.86,5452.76,5960.1,50476.5,119373.3
D002365,A0353,Judge,Courts,Regular,2023-10-20,199448.62,15521.87,12147.91,689072.24,32864.46,163565.97
D002366,A0354,Judge,Courts,Initial,2020-09-26,68371.59,1858.81,1234.24,144901.19,53864.46,98804.4
D002367,A0354,Judge,Courts,Regular,2025-03-11,80885.07,2025.42,1549.11,157233.76,16581.82,156607.68
D002368,A0354,Judge,Courts,Regular,2024-03-04,74692.84,1291.85,998.9,173270.91,35322.1,166411.51
D002369,A0354,Judge,Courts,Regular,2019-02-05,62249.65,1298.48,1571.3,3380.34,50118.06,80855.54
D002370,A0354,Judge,Courts,Exceptional,2022-02-24,82639.71,1447.92,1023.71,148438.9,22751.36,166818.23
D002371,A0354,Judge,Courts,Exceptional,2021-09-19,55365.44,2210.18,1155.14,194488.82,40106.52,84416.36
D002372,A0354,Judge,Courts,Regular,2025-03-12,72146.83,953.65,1416.05,216188.84,17945.45,17308.35
D002373,A0355,Judge,Courts,Initial,2024-11-20,114072.35,19862.35,4495.91,56438.51,48465.77,108634.43
D002374,A0355,Judge,Courts,Regular,2024-08-19,111866.11,22218.3,2436.59,123035.11,22037.06,112339.57
D002375,A0355,Judge,Courts,Regular,2020-03-08,117376.9,20820.41,3570.66,28165.34,32057.75,113493.61
D002376,A0355,Judge,Courts,Regular,2024-12-22,116533.68,17646.0,4312.09,3085.33,14044.79,86689.81
D002377,A0355,Judge,Courts,Regular,2024-12-23,175514.41,21168.35,4372.17,845548.35,39624.71,97059.01
D002378,A0356,Judge,Courts,Initial,2022-03-25,66408.44,7419.92,11827.24,36122.02,27212.06,167126.46
D002379,A0356,Judge,Courts,Regular,2018-04-06,73578.16,5466.6,6177.09,17395.09,25896.78,140308.44
D002380,A0356,Judge,Courts,Regular,2022-01-08,68823.42,10858.25,12087.16,111813.56,52360.91,76028.08
D002381,A0356,Judge,Courts,Regular,2021-05-24,79247.4,7815.37,5982.74,188721.62,53839.34,73708.75
D002382,A0356,Judge,Courts,Exceptional,2018-10-26,79157.7,6390.08,11951.39,194303.08,7066.71,97331.58
D002383,A0356,Judge,Courts,Exceptional,2021-04-06,76571.13,8688.45,7545.42,59359.57,36127.39,156811.67
D002384,A0356,Judge,Courts,Regular,2022-03-26,70256.35,8703.37,15786.83,376227.21,16819.85,121710.33
D002385,A0357,Judge,Courts,Initial,2023-01-15,123996.54,8714.85,3540.52,28182.65,56581.51,281535.41
D002386,A0357,Judge,Courts,Regular,2018-08-07,141771.3,12040.8,5004.22,52866.76,43884.68,53280.21
D002387,A0357,Judge,Courts,Regular,2019-06-25,115511.55,9181.55,4181.41,74569.68,50006.34,9074.29
D002388,A0357,Judge,Courts,Regular,2022-11-18,140593.56,5459.15,4761.73,28307.19,50673.85,73433.77
D002389,A0357,Judge,Courts,Regular,2023-01-16,176841.88,4514.83,4370.13,888908.07,23957.91,185068.15
D002390,A0358,Judge,Courts,Initial,2019-12-29,71000.87,19012.78,9187.16,42254.42,8160.75,191703.45
D002391,A0358,Judge,Courts,Regular,2023-08-23,67371.77,20153.36,7607.87,144223.9,47252.85,1011.37
D002392,A0358,Judge,Courts,Regular,2018-12-31,74241.53,21901.77,12976.08,103342.03,9655.07,52363.51
D002393,A0358,Judge,Courts,Regular,2023-01-28,69020.74,12096.88,8449.3,77897.21,56037.62,184839.2
D002394,A0358,Judge,Courts,Regular,2023-08-24,86896.9,18660.48,5134.87,551502.96,33747.5,139602.99
D002395,A0359,Judge,Courts,Initial,2025-05-14,39146.68,11487.22,19494.49,122083.68,50630.43,87047.58
D002396,A0359,Judge,Courts,Regular,2018-12-19,38931.18,10653.29,24319.99,8723.92,21763.64,189400.85
D002397,A0359,Judge,Courts,Regular,2022-12-10,35857.27,12285.72,13638.53,6565.61,4252.81,86037.59
D002398,A0359,Judge,Courts,Regular,2021-07-09,43223.64,5796.49,19179.98,181210.19,49798.63,130729.16
D002399,A0359,Judge,Courts,Regular,2025-05-15,52628.86,9330.59,23615.17,385826.17,13620.2,129171.95
D002400,A0360,Judge,Courts,Initial,2021-02-16,82190.3,8264.09,11106.66,42667.71,51447.8,215069.06
D002401,A0360,Judge,Courts,Regular,2023-04-19,92858.38,7548.58,13691.21,191867.23,47581.89,102934.08
D002402,A0360,Judge,Courts,Regular,2019-08-02,98071.21,5802.91,9005.89,107683.96,12793.04,154102.47
D002403,A0360,Judge,Courts,Regular,2018-10-17,74847.13,6878.12,7260.75,154936.64,39839.27,80656.34
D002404,A0360,Judge,Courts,Regular,2023-04-20,85579.2,11506.93,7922.78,329138.82,47440.07,71988.61
D002405,A0361,Judge,Courts,Initial,2024-02-14,106394.09,16477.13,6747.9,183679.25,25240.61,361073.34
D002406,A0361,Judge,Courts,Regular,2022-11-19,96996.87,15311.65,4681.4,109590.74,59383.59,199291.17
D002407,A0361,Judge,Courts,Regular,2021-05-12,125468.92,16532.82,7066.15,193534.6,19075.17,45570.3
D002408,A0361,Judge,Courts,Regular,2025-01-27,126684.95,13147.35,9548.31,108038.42,19850.9,10614.59
D002409,A0361,Judge,Courts,Regular,2025-01-28,165571.25,19849.8,6029.07,905805.15,20133.81,16012.32
D002410,A0362,Judge,Courts,Initial,2021-08-22,45945.58,11291.42,14583.73,1946.63,2040.86,182064.8
D002411,A0362,Judge,Courts,Regular,2019-03-15,41936.9,12747.38,11805.14,5511.27,59406.77,20343.34
D002412,A0362,Judge,Courts,Regular,2020-08-14,42725.66,6586.68,8751.95,155781.84,56484.23,18950.94
D002413,A0362,Judge,Courts,Regular,2025-09-13,41614.24,9355.33,11593.07,188485.9,40918.63,10796.68
D002414,A0362,Judge,Courts,Regular,2025-09-14,50582.13,5914.37,17749.67,364158.52,14028.47,163514.53
D002415,A0363,Judge,Courts,Initial,2021-07-09,99863.26,1663.16,3542.53,130.01,4961.58,200644.69
D002416,A0363,Judge,Courts,Regular,2024-05-06,100582.61,2431.5,1808.73,171986.32,45572.79,139927.21
D002417,A0363,Judge,Courts,Regular,2018-07-27,92241.89,1016.18,2531.49,143894.85,10985.57,175701.56
D002418,A0363,Judge,Courts,Regular,2025-05-05,110440.34,1809.85,3330.53,178119.35,20387.06,87612.34
D002419,A0363,Judge,Courts,Exceptional,2023-07-10,84878.43,1568.26,2448.82,25827.03,35697.63,9903.5
D002420,A0363,Judge,Courts,Exceptional,2021-12-20,115257.03,1812.65,3068.39,5610.07,13835.98,150199.22
D002421,A0363,Judge,Courts,Regular,2025-05-06,103803.64,847.75,3162.31,475863.24,37322.44,193966.94
D002422,A0364,Judge,Courts,Initial,2022-10-21,31220.48,13800.59,11579.56,600.84,20892.59,156232.5
D002423,A0364,Judge,Courts,Regular,2018-07-06,32842.22,16543.17,14593.92,12881.89,32565.66,125372.2
D002424,A0364,Judge,Courts,Regular,2019-01-20,37046.96,20569.58,9689.9,123074.72,53514.41,191968.87
D002425,A0364,Judge,Courts,Regular,2022-01-11,31340.13,17251.32,16319.11,137204.94,20428.06,9140.92
D002426,A0364,Judge,Courts,Regular,2022-10-22,31843.47,12524.82,11427.79,221105.4,782.89,3844.32
D002427,A0365,Judge,Courts,Initial,2025-10-19,124290.46,18176.66,10949.96,14737.55,23211.44,217481.59
D002428,A0365,Judge,Courts,Regular,2020-09-16,149003.72,18194.0,13078.5,25061.28,53385.81,43560.79
D002429,A0365,Judge,Courts,Regular,2020-03-04,133125.37,14340.95,11837.49,192636.03,22498.12,45005.66
D002430,A0365,Judge,Courts,Regular,2018-01-12,126501.48,17421.9,13783.4,169302.26,20050.46,1609.99
D002431,A0365,Judge,Courts,Exceptional,2021-11-26,150916.1,10413.02,7802.03,75896.59,15306.23,179768.79
D002432,A0365,Judge,Courts,Exceptional,2020-01-23,117197.77,17438.3,8264.71,116422.59,37664.18,132298.29
D002433,A0365,Judge,Courts,Regular,2025-10-20,166997.82,23249.74,7871.22,487422.29,19861.8,19049.78
D002434,A0366,Judge,Courts,Initial,2025-02-22,108745.49,11426.35,12863.02,178469.4,50335.82,203242.64
D002435,A0366,Judge,Courts,Regular,2024-01-25,116002.7,10443.74,9689.42,2788.9,53183.91,23329.65
D002436,A0366,Judge,Courts,Regular,2022-04-22,110678.4,8226.34,8181.92,185503.68,16895.39,135667.66
D002437,A0366,Judge,Courts,Regular,2023-02-13,108769.95,15727.89,13667.9,157990.88,32581.82,64655.52
D002438,A0366,Judge,Courts,Regular,2025-02-23,120885.93,7666.99,15910.87,430433.57,18701.09,79048.27
D002439,A0367,Judge,Courts,Initial,2021-12-19,114316.43,8381.61,16082.14,35836.19,508.28,277115.8
D002440,A0367,Judge,Courts,Regular,2023-11-03,109282.11,6335.11,23854.69,177985.63,41694.18,25216.47
D002441,A0367,Judge,Courts,Regular,2022-12-28,106812.73,10905.75,21579.88,45129.95,45116.06,1223.84
D002442,A0367,Judge,Courts,Regular,2020-02-14,117681.3,12215.65,9632.79,159052.34,43533.43,34183.36
D002443,A0367,Judge,Courts,Regular,2023-11-04,176759.65,10776.03,16440.03,763603.51,43367.36,137279.09
D002444,A0368,Judge,Courts,Initial,2024-08-07,73373.48,15456.05,10062.66,42287.2,22285.7,135377.2
D002445,A0368,Judge,Courts,Regular,2021-07-05,78560.44,14895.77,14820.4,33495.88,41443.91,76343.95
D002446,A0368,Judge,Courts,Regular,2023-10-18,67014.73,8506.14,15017.66,67933.88,14179.99,106995.6
D002447,A0368,Judge,Courts,Regular,2025-11-04,79328.64,11065.72,10540.52,75087.54,56556.29,101704.06
D002448,A0368,Judge,Courts,Regular,2025-11-05,112960.59,20150.14,7809.74,392772.98,18659.5,10684.09
D002449,A0369,Judge,Courts,Initial,2024-01-08,81391.36,3362.43,15079.86,32502.72,3238.46,227749.47
D002450,A0369,Judge,Courts,Regular,2019-06-07,88519.75,4501.22,10987.76,132497.07,9329.22,50392.4
D002451,A0369,Judge,Courts,Regular,2021-02-10,80058.45,5001.28,17414.72,146228.45,55473.29,172050.86
D002452,A0369,Judge,Courts,Regular,2019-03-26,74864.73,4956.01,21964.69,115454.87,42632.41,140220.16
D002453,A0369,Judge,Courts,Regular,2024-01-09,117320.08,4151.88,9463.83,574055.8,58720.53,55399.64
D002454,A0370,Judge,Courts,Initial,2019-02-27,44926.77,17047.51,2611.69,87781.34,21550.52,175932.18
D002455,A0370,Judge,Courts,Regular,2020-09-25,45460.46,11830.34,3652.48,151860.81,30200.29,83585.74
D002456,A0370,Judge,Courts,Regular,2018-07-12,45921.78,15272.4,1313.38,196872.24,3446.47,143049.46
D002457,A0370,Judge,Courts,Regular,2024-09-02,43544.95,22642.1,2499.17,71171.78,54185.6,19190.76
D002458,A0370,Judge,Courts,Regular,2024-09-03,48485.49,9734.77,1365.7,286613.68,35892.9,83142.11
D002459,A0371,Judge,Courts,Initial,2023-12-15,98578.77,14845.93,9393.53,75624.02,36487.11,116685.65
D002460,A0371,Judge,Courts,Regular,2020-06-12,92249.96,19079.36,7173.56,168429.37,44512.44,164235.59
D002461,A0371,Judge,Courts,Regular,2018-10-01,107059.17,13240.82,6113.64,16231.97,52118.06,187777.2
D002462,A0371,Judge,Courts,Regular,2022-09-16,103118.75,14862.07,8143.18,111436.01,22114.46,168247.71
D002463,A0371,Judge,Courts,Regular,2023-12-16,152249.66,14259.58,11771.43,837330.17,22989.88,140085.24
D002464,A0372,Judge,Courts,Initial,2020-11-09,38411.27,10242.9,7874.33,72334.1,18191.8,135734.55
D002465,A0372,Judge,Courts,Regular,2021-05-15,42129.79,9638.32,7334.82,195939.31,41091.47,120931.83
D002466,A0372,Judge,Courts,Regular,2020-02-12,42835.63,10934.84,6644.28,60460.17,36271.1,33454.97
D002467,A0372,Judge,Courts,Regular,2020-02-17,36062.14,6851.92,4997.75,176412.84,7048.27,59103.54
D002468,A0372,Judge,Courts,Exceptional,2020-06-05,45821.39,11937.74,11178.67,147768.8,56450.3,110961.05
D002469,A0372,Judge,Courts,Exceptional,2021-08-06,35848.37,6671.26,9285.23,170030.07,38173.93,190991.96
D002470,A0372,Judge,Courts,Regular,2021-08-07,50713.65,10171.12,11703.84,350484.81,37061.96,147981.06
D002471,A0373,Judge,Courts,Initial,2020-12-15,44751.89,4802.04,6222.7,164132.12,5078.12,137708.51
D002472,A0373,Judge,Courts,Regular,2020-06-22,42975.42,4028.12,4601.2,26795.58,57941.63,197864.78
D002473,A0373,Judge,Courts,Regular,2023-03-03,53354.66,3297.37,5386.57,11520.64,31897.73,44982.57
D002474,A0373,Judge,Courts,Regular,2020-12-03,53020.72,6959.91,3327.49,137904.87,4652.9,141281.17
D002475,A0373,Judge,Courts,Regular,2023-03-04,62700.83,4799.68,3285.52,309570.71,16024.57,172713.42
D002476,A0374,Judge,Courts,Initial,2026-01-30,69040.43,13796.58,13502.79,99875.9,47763.96,237146.78
D002477,A0374,Judge,Courts,Regular,2021-01-03,77085.28,19904.9,19122.47,67100.71,11962.1,193410.87
D002478,A0374,Judge,Courts,Regular,2022-11-24,69814.76,13412.87,18326.61,78605.49,55871.6,118929.45
D002479,A0374,Judge,Courts,Regular,2023-08-22,70054.8,18030.66,12569.86,181188.95,7588.39,35416.64
D002480,A0374,Judge,Courts,Regular,2026-01-31,69956.98,16524.73,6858.33,445624.23,50326.31,123665.08
D002481,A0375,Judge,Courts,Initial,2022-04-11,80804.56,16295.32,3707.3,79820.19,8555.72,163320.51
D002482,A0375,Judge,Courts,Regular,2022-06-15,80047.1,15426.52,2271.99,184527.59,812.77,174023.15
D002483,A0375,Judge,Courts,Regular,2021-02-05,76038.11,14143.4,4513.28,197459.83,15941.71,76961.19
D002484,A0375,Judge,Courts,Regular,2021-03-17,74000.15,19028.01,2835.24,108892.35,11724.8,158527.71
D002485,A0375,Judge,Courts,Exceptional,2022-08-29,97635.26,13052.51,3027.88,61789.25,43103.66,11167.31
D002486,A0375,Judge,Courts,Exceptional,2024-05-09,81315.62,18866.48,3551.21,20849.97,54447.62,180733.38
D002487,A0375,Judge,Courts,Regular,2024-05-10,82258.44,18668.19,4563.2,292930.95,31849.81,71253.57
D002488,A0376,Judge,Courts,Initial,2020-05-06,123192.12,1588.02,14597.79,89326.83,54969.01,202380.18
D002489,A0376,Judge,Courts,Regular,2022-01-25,141017.24,1838.83,18088.48,35243.64,53350.81,101097.19
D002490,A0376,Judge,Courts,Regular,2023-03-02,120473.08,2134.52,16794.56,135742.52,2916.57,99444.02
D002491,A0376,Judge,Courts,Regular,2025-03-17,146532.35,2175.1,20929.71,135341.09,41490.06,82184.43
D002492,A0376,Judge,Courts,Regular,2025-03-18,178035.17,1028.38,20508.98,812210.9,7923.41,85994.94
D002493,A0377,Judge,Courts,Initial,2025-01-21,70673.76,3899.58,68.11,55731.47,3716.72,198160.08
D002494,A0377,Judge,Courts,Regular,2025-11-08,71177.88,2544.48,63.97,107401.98,1475.2,187210.18
D002495,A0377,Judge,Courts,Regular,2021-08-26,77368.2,4516.83,37.16,5063.45,9118.98,171266.97
D002496,A0377,Judge,Courts,Regular,2019-12-31,79073.09,2206.04,46.74,92622.94,50800.91,38973.51
D002497,A0377,Judge,Courts,Regular,2025-11-09,96295.07,2833.86,73.12,357162.53,46154.36,43523.34
D002498,A0378,Judge,Courts,Initial,2021-11-17,110612.3,13882.56,9887.54,32895.68,2104.94,210481.42
D002499,A0378,Judge,Courts,Regular,2021-12-08,123084.52,14133.79,8807.48,181296.84,1607.34,128975.07
D002500,A0378,Judge,Courts,Regular,2024-06-15,123650.87,18823.98,12696.52,68793.88,43148.19,193272.04
D002501,A0378,Judge,Courts,Regular,2021-12-13,127002.18,18877.59,11695.83,181908.92,8901.52,30155.26
D002502,A0378,Judge,Courts,Regular,2024-06-16,164680.58,10090.39,11033.99,646891.43,36203.38,34861.27
D002503,A0379,Judge,Courts,Initial,2022-09-30,115286.41,13823.8,16566.11,156342.46,13323.57,197692.8
D002504,A0379,Judge,Courts,Regular,2022-10-15,106770.47,11750.34,8858.87,79419.2,54443.88,110245.42
